reward,encoder_loss,critic_loss,actor_loss
-0.09229942899119017,0.13620156049728394,0.29226770997047424,
-0.09196753433496119,0.13695113360881805,0.2716960906982422,0.24147014319896698
-0.7134344228962344,0.13622871041297913,0.26235949993133545,
-0.07290492459532837,0.13865837454795837,0.21419097483158112,0.23669487237930298
-0.07858681170393185,0.13969162106513977,0.27637481689453125,
-0.07823910285413165,0.1361314058303833,0.24429655075073242,0.22915777564048767
-0.07779729123850336,0.14031949639320374,0.2500859498977661,
-0.07738105075189142,0.1467551589012146,0.25361478328704834,0.24290545284748077
-0.07676080418113432,0.14587780833244324,0.23958788812160492,
-0.07643940617714949,0.14593954384326935,0.2676841914653778,0.23980997502803802
-0.07603409423006291,0.14349660277366638,0.22309762239456177,
-0.07579882063345833,0.14262977242469788,0.2688463032245636,0.24350664019584656
-0.07954277640531829,0.14336824417114258,0.2571324110031128,
-0.07819538881891261,0.14476244151592255,0.2297673523426056,0.24366888403892517
-0.07703264089308988,0.14983420073986053,0.2562258839607239,
-0.08244673977492017,0.14622855186462402,0.2684045135974884,0.2173183262348175
-0.016756543831606727,0.14498111605644226,0.2499600648880005,
-0.01445055345521179,0.14174653589725494,0.24650800228118896,0.24158573150634766
-0.014216968792088329,0.1529490351676941,0.193814218044281,
-0.07725306071758843,0.15245981514453888,0.2176155149936676,0.2515183687210083
-0.07762388831822467,0.15217730402946472,0.23161256313323975,
-0.07826136908527201,0.1602998673915863,0.28455889225006104,0.23350748419761658
0.5461041795937702,0.15740060806274414,0.3133085072040558,
-0.07936558765049552,0.1629740446805954,0.21556952595710754,0.2488185316324234
-0.08360606127097792,0.1566057801246643,0.2176489233970642,
-0.0700847312999835,0.16154634952545166,0.2251291126012802,0.2358943521976471
-0.08103545557975772,0.1725400984287262,0.28574854135513306,
-0.08094272065070879,0.16398286819458008,0.3222573399543762,0.248659148812294
-0.08137920730815396,0.16207370162010193,0.2899933457374573,
-0.08196520991181173,0.15506821870803833,0.2572762370109558,0.24014705419540405
-0.08252065961151311,0.16578763723373413,0.2824637293815613,
-0.08334235770687806,0.168433278799057,0.2919185161590576,0.2439161241054535
-0.08438161791152249,0.16867578029632568,0.19958552718162537,
-0.08545122885980257,0.17616751790046692,0.25812071561813354,0.24894969165325165
-0.08671765457523833,0.16325271129608154,0.22466062009334564,
-0.725680892499265,0.16907386481761932,0.15710338950157166,0.24230334162712097
-0.0858802816603619,0.1676383763551712,0.26481330394744873,
-0.0942401593009966,0.16567380726337433,0.28206366300582886,0.23805904388427734
-0.09511841270162702,0.17334263026714325,0.22821974754333496,
-0.09574194244635975,0.16771133244037628,0.2430904358625412,0.23212125897407532
-0.0967342536924446,0.1627451777458191,0.20770785212516785,
-0.09774909034352441,0.15930147469043732,0.29037344455718994,0.24357838928699493
-0.09894549859314705,0.1642824411392212,0.20604336261749268,
-0.08144287811480033,0.16264116764068604,0.20244598388671875,0.23848994076251984
-0.08161955041791032,0.16129468381404877,0.236988365650177,
-0.0816219288360006,0.1686030477285385,0.20323175191879272,0.23583263158798218
-0.08182268813881602,0.15910182893276215,0.2805405259132385,
-0.09085957136506925,0.15747599303722382,0.26019832491874695,0.24851424992084503
-0.0900219740715067,0.15435412526130676,0.2263643592596054,
-0.08954575880931166,0.14911480247974396,0.2510665953159332,0.23074007034301758
-0.08946180633245457,0.15198978781700134,0.23277254402637482,
-0.08900355976117194,0.14917418360710144,0.26364296674728394,0.25147899985313416
-0.08913589135852612,0.14957654476165771,0.25222378969192505,
-0.08915901514448715,0.15134675800800323,0.20452624559402466,0.24205824732780457
-0.111404444787565,0.14918221533298492,0.2178957313299179,
-0.11128066877290069,0.15725462138652802,0.22466212511062622,0.21673783659934998
-0.11136347355974044,0.15872308611869812,0.25422272086143494,
-0.7369725151424904,0.1548806130886078,0.2456635683774948,0.2554636597633362
-0.1033591486920341,0.15667037665843964,0.23726940155029297,
-0.10891268212742929,0.153493732213974,0.24671785533428192,0.2385595738887787
-0.10797306321240809,0.14557406306266785,0.20592810213565826,
-0.10685522251856373,0.15479646623134613,0.24218535423278809,0.24126243591308594
-0.10588832963128245,0.1535080373287201,0.2441481351852417,
-0.10510154198391104,0.15101473033428192,0.19251103699207306,0.23638686537742615
-0.10393491193559566,0.15159685909748077,0.2553201913833618,
-0.10277856120221392,0.15765154361724854,0.2500855028629303,0.24584515392780304
-0.10179822565859525,0.16257157921791077,0.252257376909256,
-0.10067438923276997,0.16145116090774536,0.27108699083328247,0.23267406225204468
-0.09959694425618676,0.1631115972995758,0.22163812816143036,
-0.11324436653579391,0.15474461019039154,0.2253301441669464,0.23268353939056396
-0.11579557885565046,0.16036510467529297,0.15411075949668884,
-0.129478308290099,0.15984602272510529,0.20829129219055176,0.25071489810943604
-0.12548820398125402,0.16139370203018188,0.20091453194618225,
-0.12010584704189703,0.16257986426353455,0.26373931765556335,0.24964860081672668
-0.13014317853565482,0.16438429057598114,0.2804967761039734,
-0.1265931636035468,0.1617814600467682,0.2521740198135376,0.2376958131790161
-0.12352928473028679,0.15771815180778503,0.2437572181224823,
-0.12077743331617007,0.15110082924365997,0.27416345477104187,0.2580178380012512
-0.11365739767615024,0.15088029205799103,0.21439588069915771,
-0.05327560629336723,0.15762236714363098,0.2952837347984314,0.29405516386032104
-0.11479266531101417,0.16043621301651,0.23469214141368866,
-0.11409785955998322,0.15504086017608643,0.24473462998867035,0.37617355585098267
-0.11317434885727941,0.16288022696971893,0.2537282109260559,
-0.04956714445355679,0.15349462628364563,0.2035485953092575,0.27034100890159607
-0.11255949329786175,0.1453445702791214,0.21802963316440582,
-0.11286411099155239,0.14659106731414795,0.23934918642044067,0.30662307143211365
-0.11323217843381057,0.15303157269954681,0.26209741830825806,
-0.11399547280671767,0.15021385252475739,0.2260771244764328,0.32989972829818726
